content,explanation
तेकृताञ्जलयस्सर्वेरथस्थंपृथिवीस्थिताः ।राक्षसाराक्षसश्रेष्ठंशिरोभिस्तंववन्दिरे ।।6.11.13।।,"Standing on the ground, all the Rakshasas bowing their heads down and with folded palms offered their salutations to the foremost of the Rakshasas seated in the chariot."
राक्षसैस्त्सूयमानस्सञ्जयाशीर्भिररिन्दमः ।आससादमहातेजास्सभांविरचितांतदा ।।6.11.14।।,"Then as the conqueror of foes, an exceptionally splendid one, Ravana was praised by the Rakshasas saying, ""Victory to you, Prosperity to you"", Ravana entered the wellbuilt royal court."
सुवर्णरजतास्तीर्णांविशुद्धस्फटिकान्तराम् ।विराजमानोवपुषारुक्मपट्टोत्तरच्छदाम् ।।6.11.15।।तांपिशाचशतै: षङ्भिरभिगुप्तांसदाप्रभाम् ।प्रविवेशमहातेजास्सुकृतांविश्वकर्मणा ।।6.11.16।।,"Exceptionally splendid one, (Ravana) embodied with glowing body entered the royal court constructed by Vishwakarma, with pillars of gold and silver. Inside of the court was pure like crystal and carpeted with shining golden silk. It was very beautiful and ever shining and guarded by six hundred devils."
तस्यांसवैडूर्यमयंप्रियकाजिनसम्वृतम् ।महत्सोपाश्रयंभेजेरावणःपरमासनम् ।।6.11.17।।,Ravana sat on a huge excellent seat encrusted with Vydurya gems and covered with deer skin and which had a pillow.
तत: शशासेश्वरवद्दूतान्लघुपराक्रमान् ।समानयतमेक्षिप्रमिहैतान्राक्षसानिति ।।कृत्यमस्तिमहज्जानेकर्तव्यमितिशत्रुभिः ।।6.11.18।।,"Then that Lord like Ravana said ""We have to do a great task against the enemies now. It has to be performed."" He commanded quick footed messengers to get the Rakshasas to him at once."
राक्षसास्तद्वचश्श्रुत्वालङ्कायांपरिचक्रमुः ।।6.11.19।।अनुगेहमवस्थायविहारशयनेषुच ।उद्यानेषुचरक्षांसिचोदयन्तोह्यभीतवत् ।।6.11.20।।,"Those Rakshasas having heard the words spoken by Ravana went to places of recreation, bedrooms and gardens and went round without fear into every house directing the Rakshasas."
तेरथान् रुचिरानेकेदृप्तानेकेपृथग्घयान् ।नागानेकेऽधिरुरुहुर्जग्मुश्चैकेपदातयः ।।6.11.21।।,"Of those (Rakshasas) some went on exquisite chariots, some on proud sturdy horses some ascended elephants and some by foot."
सापुरीपरमाकीर्णारथकुञ्जरवाजिभिः ।सम्पतद्भिर्विरुरुचेगरुत्मद्भिरिवाम्बरम् ।।6.11.22।।,"With chariots, elephants and horses advancing in groups the prosperous capital was shining resembling the flocks of birds in the sky."
तेवाहनाव्यवस्थाप्ययानानिविविधानिच ।सभांपद्भिःप्रविविशुस्सिंहागिरिगुहामिव ।।6.11.23।।,Parking those vehicles of several kinds at the entrance they entered the royal court by foot like the lions entering the cave of a mountain.
राज्ञःपादौगृहीत्वातुराज्ञातेप्रतिपूजिताः ।पीठेष्वन्येबृसीष्वन्येभूमौकेचिदुपाविशन् ।।6.11.24।।,"They held the feet of the king and on offering salutations to the king took their seat. While some took golden seats, some sat on a kusa grass mat, and some took a se at on the floor."
तेसमेत्यसभायांवैराक्षसाराजशासनात् ।यथार्हमुपतस्थुस्तेरावणंराक्षसाधिपम् ।।6.11.25।।,Those Rakshasas (who arrived) at the royal court settled down in appropriate seats on the king's command. The leaders of Rakshasas s at close by Ravana.
मन्त्रिणश्चयथामुख्यानिश्चयार्थेषुपण्डिताः ।अमात्याश्चगुणोपेतास्सर्वज्ञाबुद्धिदर्शनाः ।।6.11.26।।समीयुस्तत्रशतशशूराश्चबहवस्तदा ।सभायांहेमवर्णायांसर्वार्थस्यसुखायवै ।।6.11.27।।,"Those who were learned in decision making, ministers, virtuous and knowledgeable ones, those who can visualise things with their intellect, army men, like wise many heroes and important people collected at the royal assembly shining in golden colour to deliberate on matters for a happy conclusion."
ततोमहात्माविपुलंसुयुग्यंरथम्वरंहेमविचित्रिताङ्गम् ।शुभंसमास्थायययौयशस्वीविभीषणस्संसदमग्रजस्य ।।6.11.28।।,Thereafter illustrious and great Vibheeshana having ascended auspicious and choicest chariot decked with gold and yoked to good horses went to the assembly of his elder brother.
सपूर्वजायावरजश्शशंसनामाथपश्चाश्चरणौववन्दे ।शुकःप्रहस्तश्चतथैवतेभ्योददौयथार्हंपृथगासनानि ।।6.11.29।।,"There after Vibheeshana the younger brother, repeated his name (by way of courtesy ). A fter that he offered salutations to his elder brother's feet. B oth Sukha and Prahastha likewise followed Vibheeshana and took their seats offered according to their position."
सुवर्णनानामणिभूषणानांसुवाससांसंसदिराक्षसानाम् ।तेषांपरार्घ्यागुरुचन्दनानांस्रजाश्चगन्धाःप्रववुस्समन्तात् ।।6.11.30।।,"In that royal court decorated with different kinds of golden and gem colours, the Rakshasas attired in beautiful clothes with their body smeared with fragrance of incense and sandal paste and wearing floral garland s whose fragrance had spread all over."
नचुक्रुशुर्नानृतमाहकश्चित्सभापदोनापिजजल्पुरुच्चैः ।संसिद्धार्थास्सर्वएवोग्रवीर्याभर्तुस्सर्वेददृशुश्चाननंते ।।6.11.31।।,"Those who assembled at the royal court neither made a little noise, nor uttered untruth, nor spoke. All of them were fully accomplished, very heroic and looked at their Lord's face."
सरावणश्शस्त्रभृतांमनस्विनांमहाबलानांसमितौमनस्वी ।तस्यांसभायांप्रभयाचकाशेमध्येवसूनामिववज्रहस्तेः ।।6.11.32।।,"In that assembly, amid those heroes of great prowess, who held arms, Ravana glowed like Indra, who wields a diamond bolt in battle among the Vasus.।।इत्यार्षेवाल्मीकीयेश्रीमद्रामायणेआदिकाव्येयुद्धकाण्डेएकादशस्सर्गः ।।This is the end of the eleventh sarga of Yuddha Kanda of the first epic the holy Ramayana composed by sage Valmiki."
[Ravana asks Prahastha to decide for the safety of Lanka and also inform Kumbhakarna of the situation.]सतांपरिषदंकृत्स्नांसमीक्ष्यसमितिञ्जयः ।प्रचोदयामासतदाप्रहस्तंवाहिनीपतिम् ।।6.12.1।।,"Then Ravana who is victorious in wars, looking at the vast assembly (of Rakshasas) ordered Prahastha, the chief of the army."
सेनापतेयथातेस्युःकृतविद्याश्चतुर्विधाः ।योधानगररक्षायांतथाव्यादेष्टुमर्हसि ।।6.12.2।।,"""O Chief of the army You order those who are well versed in the knowledge of all kinds of war and entrust those warriors of four divisions of the army to safeguard the city. Likewise, you ought to order them to be more alert."""
सप्रहस्तःप्रणीतात्माचिकीर्षन् राजशासनम् ।विनिक्षिपद्बलंसर्वंबहिरन्तश्चमन्दिरे ।।6.12.3।।,Celebrated Prahastha desiring to carry out the king's order assigned the army inside and outside the city.
ततोविनिक्षिप्यबलंसर्वनगरगुप्तये ।प्रहस्तःप्रमुखेराज्ञोनिषसादजगादच ।।6.12.4।।,"There after Prahastha, having assigned the army for guarding the city, sat down in front of the king, and appealed."
विहितंबहिरन्तश्चबलंबलवतस्तव ।कुरुष्याविमनाःक्षिप्रंयदभिप्रेतमस्तुते ।।6.12.5।।,"""You are a powerful one. Your army has been posted outside as well as inside. You may tell me at once without any distraction what you intend to do."""
प्रहस्तस्यवचश्श्रुत्वाराजाराज्यहितैषिणः ।सुखेप्सुस्सुहृदांमध्येव्याजहारसरावणः ।।6.12.6।।,"Ravana who was keen on doing good to the kingdom desiring happiness and having heard Prahastha's word, said this in the midst of his dear ones."
प्रियाप्रियेसुखंदुःखंलाभालाभेहिताहिते ।धर्मकामार्थकृच्छ्रेषुयूयमर्हथवेदितुम् ।।6.12.7।।,"""When there is doubt about dharma, artha and kama, you are capable of deciphering between desirable and undesirable, happiness and sorrow, gain and loss."""
सर्वकृत्यानियुष्माभिस्समारब्धानिसर्वथा ।मन्त्रकर्मनियुक्तानिनजातुविफलानिमे ।।6.12.8।।,"""The actions carried out by me are always after it is well thought out and decided by all of you. I know that those actions have not failed."""
ससोमग्रहनक्षत्रैर्मरुद्भिरिववासवः ।भवद्भिरहमत्यर्थंवृतश्रियमवाप्नुयाम् ।।6.12.9।।,"""Just as Indra who rules over the moon, sun, stars, and gods attains fortune, accompanied by you I will attain fortune exceedingly at once."""
अहंतुखलुसर्वान्वस्समर्थयितुमुद्यतः ।कुम्भकर्णस्यतुस्वप्नान्नेममर्थमचोदयम् ।।6.12.10।।,"""Indeed, rightly I told all of you earlier. Since Kumbhakarna was sleeping I had not informed him about this matter."""
अयंहिसुप्तःषण्मासान्कुम्भकर्णोमहाबलः ।सर्वशस्त्रभृतांमुख्यस्सइदानींसमुत्थितः ।।6.12.11।।,"""Kumbhakarna, the foremost among the wielders of weapons, is very strong. He was sleeping these six months and has arrived now."""
इयंचदण्डकारण्याद्रामस्यमहिषीमया ।रक्षोभिश्चरितोद्देशादानीताजनकात्मजा ।।6.12.12।।,"""This Sita, the consort of Rama was brought from D and akaranya, a place where rakshasas wander."""
सामेवशय्यामारोढुमिच्छत्यलसगामिनी ।त्रिषुलोकेषुचान्यामेनसीतासदृशीमता ।।6.12.13।।,"""Sita who walks modestly did not like to enter into my bed (love me ) however much I prayed. I do not think there is anyone who looks like her in the three worlds."""
तनुमध्यापृथुश्रोणीशरदिन्दुनिभानना ।हेमबिम्बनिभासौम्यामायेवमयनिर्मिता ।।6.12.14।।,"""She is a woman of slender waist, plump hips, whose face is like an autumnal full moon. She is gentle and like a golden image. She is like a magical one constructed by Maya."""
सुलोहिततलौश्लक्ष् णौचरणौसुप्रतिष्ठितौ ।दृष्ट्वाताम्रनखौतस्यादीप्यतेमेशरीरजः ।।6.12.15।।,"""Beholding her smooth red soles and evenly shaped pinkish nails of feet, love is kindled in me."""
हुताग्निरर्चिस्सङ्काशामेनांसौरीमिवप्रभाम् ।उन्नसंविमलंवल्गुविपुलांचारुलोचनम् ।।6.12.16।।पश्यंस्तदवशस्तस्याःकामस्यवशमेयिवान् ।,"""On beholding the sacrificial firelike face of Sita glowing like the radiance of the Sun, seeing her prominent nose, her large attractive countenance with beautiful eyes surely, I am overtaken by love and have become a slave to her."""
क्रोधहर्षसमानेनदुर्वर्णकरणेनच ।।6.12.17।।शोकसन्तापनित्येनकामेनकलुषीकृतः ।,"""I have been disturbed by passion, which is equal in anger or happiness and makes one pale in grief or agony."""
सातुसंवत्सरंकालंमामयाचतभामिनी ।।6.12.18।।प्रतीक्षमाणाभर्तारंराममायतलोचना ।तन्मयाचारुनेत्रायःप्रतिज्ञातंवचश्शुभम् ।।6.12.19।।श्रान्तोऽहंसततंकामाद्यातोहयइवाध्वनि ।,"""Broadeyed Sita requested me one year time expecting her husband Rama to come (this is a false statement made by Ravana here) and I promised in turn to Sita of beautiful eyes. Just like an exhausted horse that marched I am tired on account of my passion."""
कथंसागरमक्षोभ्यंतरिष्यन्तिवनौकसः ।।6.12.20।।बहुसत्त्वसमाकीर्णंतौवादशरथात्मजौ ।,"""How will the Vanaras and even both the sons of Dasaratha be able to cross the unassailable ocean inhabited by huge crocodiles?"""
अथवाकपिनैकेनकृतंनःकदनंमहत् ।।6.12.21।।दुर् ज्ञेयाःकार्यगतयोब्रूतयस्ययथामति ।,"""Even so, a huge destruction was done to us, by a single monkey. The consequences of their acts are unpredictable. Tell me what is there in your mind, according to your own understanding."""
मानुष्यान्नोभयंनास्तितथापितुविमृश्यताम् ।।6.12.22।।तदादेवासुरेयुद्धेयुष्माभिस्सहितोऽजयम् ।तेमेभवन्तश्चतथासुग्रीवप्रमुखान्हरीन् ।।6.12.23।।परेपारेसमुद्रस्यपुरस्कृत्यनृपात्मजौ ।सीतायाःपदवींप्राप्यसम्प्राप्तौवरुणालयाम् ।।6.12.24।।,"""There is no fear of human beings for me. I won the war between Devas and asuras along with you. As it is, all of you are there. There at the shore of the ocean Rama and Lakshmana have collected with Sugriva and other leaders placing Vanaras in front to get back Sita. You may suggest a way out to gain."""
अदेयाचयथासीतावध्यौदशरथात्मजौ ।भवद्भिर्मन्त्र्यतांमन्त्रस्सुनीतंचाभिधीयताम् ।।6.12.25।।,"""You may also think over and suggest to me a plan to kill Rama and Lakshmana without giving Sita."""
नहिशक्तिंप्रपश्यामिजगत्यन्यस्यकस्यचित् ।सागरंवानरैस्तीर्वानिश्चयेनजयोमम ।।6.12.26।।,"""No one can cross the ocean with Vanaras (help). As such I do not find anyone has the capacity. I am certain of victory."""
तस्यकामपरीतस्यनिशम्यपरिदेवितम् ।कुम्भकर्णःप्रचुक्रोधवचनंचेदमब्रवीत् ।।6.12.27।।,"On hearing the lamentation of Ravana seized with passion, enraged Kumbhakarna uttered these words."
यदातुरामस्यसलक्ष्मणस्यप्रसह्यसीताखलुसाइहाऽहृता ।सकृत्समीक्ष्यैवसुनिश्चितंतदाभजेतचित्तंयमुनेवयामुनम् ।।6.12.28।।,"""If you had at that time, that is before bringing Sita by force, which was accompanied by Rama and Lakshmana, discussed, and thought of, then you would be sure in your mind like the Yamuna River filling the Yamuna (mountain )."""
सर्वमेतन्महाराजकृतमप्रतिमंतव ।विधीयेतसहास्माभिरादावेवास्यकर्मणः ।।6.12.29।।,"""Great king If you had discussed with us about all this action earlier, it would have been very good."""
न्यायेनराजकार्याणियःकरोतिदशानन: ।नससन्तप्यतेपश्चान्निश्चितार्थमतिर्नृपः ।।6.12.30।।,"""O Ravana Whoever is the king, having a sense of determination, thinks justifiably and carries out princely duties will not regret."""
अनुपायेनकर्माणिविपरीतानियानिच ।क्रियमाणानिदुष्यन्तिहवींष्यप्रयतेष्विव ।।6.12.31।।,"""Tasks carried out without proper plan and contrary to the right principles are spoilt like inauspicious oblations offered into sacrificial fire."""
यःपश्चात्पूर्वकार्याणिकर्माण्यभिचिकीर्षति ।पूर्वंचापरकार्याणिनसवेदनयानयौ ।।6.12.32।।,"""He who seeks to perform earlier what has to be done later and does later what have to be done earlier is not a knower of right and wrong."""
चपलस्यतुकृत्येषुप्रसमीक्ष्याधिकंबलम् ।क्षिप्रमन्येप्रपद्यन्तेक्रौञ्चस्यखमिवद्विजाः ।।6.12.33।।,A hasty one who acts without thinking of the superior strength (of enemy) gets out at once like the swan penetrates into the crevice of Krauncha (mountain).
त्वयेदंमहादारब्धंकार्यमप्रतिचिन्तितम् ।दिष्ट्यात्वांनावधीद्रामोविषमिश्रमिवामिषम् ।।6.12.34।।,"""Without prior thought this great act has been done by you. Rama has not killed you, fortunately like poison mixed flesh would kill."""
तस्मात्त्वयासमारब्धंकर्मह्यप्रतिमंपरैः ।अहंसमीकरिष्यामिहत्वाशत्रूंस्तवानघ ।।6.12.35।।,"""O Sinless Ravana Therefore, that which you have done is not possible for none other than me. I will kill your enemy and accomplish your goal for you."""
अहमुत्सादयिष्यामिशत्रूंस्तवनिशाचर ।यदिशक्रविवस्वन्तौयदिपावकमारुतौ ।।6.12.36।।तावहंयोधयिष्यामिकुबेरवरुणावपि ।,"""O Rakshasa I will ruin the enemy. I will fight with both of them (Rama and Lakshmana) even if they are Indra and sun, fire god and wind god or Kubera and Varuna."""
गिरिमात्रशरीरस्यमहापरिघयोधिनः ।नर्दतस्तीक्ष्णदंष्ट्रस्यबिभीयाद्वैपुरन्दरः ।।6.12.37।।,"""If I go with a mountain like body and sharp teeth, holding a huge iron bar roaring like a lion, even Indra will run away out of fear."""
पुनर्मांसद्वितीयेनशरेणनिहनिष्यति ।ततोऽहंतस्यपास्यामिरुधिरंकाममाश्वस ।।6.12.38।।,"""By the time he releases a second arrow again, I will immediately drink his blood. Stay quiet with confidence."""
वधेनवैदाशरथेस्सुखावहंजयंतवाहर्तुमहंयतिष्ये ।हत्वाचरामंसहलक्ष्मणेनखादामिसर्वान्हरियूथमुख्यान् ।।6.12.39।।,"""By killing Rama, I will try to make you happy and victorious. On killing Rama and Lakshmana like that I will consume the Vanara leaders."""
रमस्वकामम् पिबचाग्य्रवारुणींकुरष्वकार्याणिहितानिविज्वरः ।मयातुरामेगमितेयमक्षयंचिरायसीतावशगाभविष्यति ।।6.12.40।।,"""You be free from fear, sporting and drinking the best of wines and doing actions that you like. Rama will be sent to the abode of the god of death. On reaching their Sita will be under your control for long.""।।इत्यार्षेवाल्मीकीयेश्रीमद्रामायणेआदिकाव्येयुद्धकाण्डेद्वादशस्सर्गः।।This is the end of twelfth sarga of Yuddha Kanda of the first epic the holy Ramayana composed by sage Valmiki."
"[ Mahaparsva advises Ravana to force Sita, and Ravana expresses his inability to do so because of the curse pronounced by Brahma. ]रावणंक्रुद्धमाज्ञायमहापार्श्वोमहाबलः ।मुहूर्तमनुसञ्चिन्त्यप्राञ्जलिर्वाक्यमब्रवीत् ।।6.13.1।।","Having realized that Ravana has become angry, Mahaparsva of extraordinary strength, thinking of pleasing him for a while greeting him with folded palms, spoke."
यःखल्वपिवनंप्राप्यमृगव्यालनिषेवितम् ।नपिबेन्मधुसम्प्राप्यसनरोबालिशोभवेत् ।।6.13.2।।,"""Having reached a forest inhabited by wild animals and snakes for honey, whoever does not drink the honey obtained is surely a childish one."""
ईश्वरस्येश्वरःकोऽस्तितवशत्रुनिबर्हण: ।रमस्वसहवैदेह्याशत्रूनाक्रम्यमूर्धसु ।।6.13.3।।,"""O Destroyer of foes Who is there to question Lord since you are Lord? Setting your foot on the head of enemy you may sport with Sita."""
बलात्कुक्कुटवृत्तेनप्रवर्तस्वमहाबल: ।आक्रम्याक्रम्यसीतांवैतांभुङ् क्ष्वचरमस्वच ।।6.13.4।।,"""(O Ravana) of great strength Take hold of Sita forcibly like the cock, enjoy and revel with her."""
लब्धकामस्यतेपश्चादागमिष्यतियद्भयम् ।प्राप्तमप्राप्तकालंवासर्वंप्रतिसहिष्यति ।।6.13.5।।,"""When you have fulfilled your desire, why fear? Let it happen. Let that which is yet to come, happen. You will be able to face."""
कुम्भकर्णस्सहास्माभिरिन्द्रजिच्चमहाबलः ।प्रतिषेधयितुंशक्तौसवज्रमपिवज्रिणम् ।।6.13.6।।,"""Kumbhakarna accompanied by Indrajith of extraordinary strength have the power to ward off even if Indra, armed with thunderbolt comes."""
उपप्रदानंसान्त्वंवाभेदंवाकुशलैःकृतम् ।समतिक्रम्यदण्डेनसिद्धिमर्थेषुरोचये ।।6.13.7।।,"""Leaving aside charity, conciliation or even by showing dissension, the three means resorted to by the wise people, you will attain success by force."""
इहप्राप्तान्वयंसर्वान् शत्रूंस्तवमहाबल: ।वशेशस्त्रप्रतापेनकरिष्यामोनसंशयः ।।6.13.8।।,"""O Ravana of extraordinary strength We will bring all your enemies under control on their arrival here. There is no doubt."""
एवमुक्तस्तदाराजामहापार्श्वेनरावणः ।तस्यसम्पूजयन्वाक्यमिदंवचनमब्रवीत् ।।6.13.9।।,"Ravana, the king of Rakshasas feeling happy about the statement of Mahaparsva, spoke these words."
महापार्श्वनिबोधत्वंरहस्यंकिञ्चिदात्मन: ।चिरवृत्तंतदाख्यास्येयदवाप्तंपुरामया ।।6.13.10।।,"""O Mahaparsva I have certain secret that happened in the past. It was a long time ago and I shall tell you. Listen to it."""
पितामहस्यभवनंगच्छन्तींपुञ्जिकस्थलाम् ।चञ्चूर्यमाणामद्राक्षमाकाशेऽग्निशिखामिव ।।6.13.11।।,"""While I was going in the sky to the abode of Grandfather Brahma, I saw a celebrated one called Punjikasthala flying concealing herself, glowing like the flame of the fire."""
साप्रसह्यमयाभुक्ताकृताविवसनाततः ।स्वयम्भूभवनंप्राप्तालोलितानलिनीयथा ।।6.13.12।।,"""Then her clothes were stripped off by me forcibly and enjoyed her. Then like a violently shaken lotus stem, she went to the abode of Brahma."""
तच्चतस्यतदामन्येज्ञातमासीन्महात्मनः ।अथसङ्कुपितोदेवोमामिदंवाक्यमब्रवीत् ।।6.13.13।।,"""Then the high souled Brahma happened to know about that incident, I believe. Enraged Brahma made this statement to me."""
अद्यप्रभृतियामन्याबलान्नारींगमिष्यसि ।तदातेशतधामूर्धाफलिष्यतिनसंशयः ।।6.13.14।।,"""From today onwards if you desire to resort to a woman forcefully, your head will break into a hundred pieces. There is no doubt."""
इत्यहंतस्यशापस्यभीतःप्रसभमेवताम् ।नारोहयेबलात्सीतांवैदेहींशयनेशुभे ।।6.13.15।।,"""Thus, frightened on account of his curse, I do not perforce to get her to my lustrous bed."""
सागरस्येनमेवेगोमारुतस्येवमेगतिः ।नैतद्दाशरथिर्वेदह्यासादयतितेनमाम् ।।6.13.16।।,"""My speed is like that of the ocean, my movement is like that of the wind and Dasaratha's son does not know this. Therefore, he is coming to attack me."""
कोहिसिंहमिवासीनंसुप्तंगिरिगुहाशये ।क्रुद्धंमृत्युमिवाऽसीनंसम्भोधयितुमिच्छति ।।6.13.17।।,"""He is waking me up like waking up a lion sleeping in the mountain cave. Like waking up death from sleep, he is desiring to instigate me. What sort of a person is he?"""
नमत्तोनिशितान्बाणान्द्विजिह्वान्पन्नगानिव ।रामःपश्यतिसङ्ग्रामेतेनमामभिगच्छति ।।6.13.18।।,"""Rama has not seen my sharp arrows in comb at that are like the forked flame like the tongues of snakes. So, he is coming towards me."""
क्षिप्रंवज्रसमैर्बाणैश्शतथाकार्मुकच्युतैः ।राममादीपयिष्यामिउल्काभिरिवकुञ्जरम् ।।6.13.19।।,At once with thunderbolts and meteor like arrows released from my bow will blaze up Rama just like fire sticks whirled at elephants.
तच्चास्यबलमादास्येबलेनमहतावृतः ।उदितस्सविताकालेनक्षत्राणामिवप्रभाम् ।।6.13.20।।,"""Surrounded by a huge army I will split up his army like the morning Sun splits up stars with his radiance."""
नवासनेनापिसहस्रचक्षुषायुधाऽस्मिशक्योवरुणेनवापुनः ।मयात्वियंबाहुबलेननिर्जितापुरापुरीवैश्रवणेनपालिता ।।6.13.21।।,"""Even for the thousand eyed Indra or Lord Varuna it is not possible to withstand me in combat. In the past I have won this city ruled by Kubera with huge strength.""।।इत्यार्षेवाल्मीकीयेश्रीमद्रामायणेआदिकाव्येयुद्धकाण्डेत्रयोदशस्सर्गः।।This is the end of the thirteenth sarga of Yuddha Kanda of the first epic the holy Ramayana composed by sage Valmiki."
[ Vibheeshana advises Ravana to give away Sita to Sri Rama before the Rakshasas are pierced by Rama. ]निशाचरेन्द्रस्यनिशम्यवाक्यंसकुम्भकर्णस्यचगर्जितानि ।विभीषणोराक्षसराजमुख्यमुवाचवाक्यंहितमर्थयुक्तम् ।।6.14.1।।,"On hearing the statement of the Lord of Rakshasas and roaring of Kumbhakarna, looking at Ravana the king of Rakshasas, Vibheeshana said these good words appropriate of a noble person."
न्तरभोगराशिश्चिन्ताविषस्सुस्मिततीक्ष्णदंष्ट्रः ।पञ्चाङ्गुलीपञ्चशिरोऽतिकायस्सीतामहाहिस्तवकेनराजन् ।।6.14.2।।,"""O king Why have you desired Sita who has snake hood at her bosom, has poison of grief, has sharp fangs behind her gentle smile and has five fingers of her palm as five heads of snake called Sita?"""
यावन्नलङ्कांसमभिद्रवन्तिवलीमुखाःपर्वतकूटमात्राः ।दष्ट्रायुधाश्चैवनखायुधाश्चप्रदीयतांदाशरथायमैथिली ।।6.14.3।।,"""Before the monkeys of mountain like form whose teeth and claws are like weapons reach Lanka, give away Mythili to Rama."""
यावन्नगृह्णन्तिशिरांसिबाणारामेरिताराक्षसपुङ्गवानाम् ।वज्रोपमावायुसमानवेगाःप्रदीयतांदाशरथायमैथिली ।।6.14.4।।,"""Give away Mythili to Rama before he releases arrows like that of thunder bolt with the speed of wind and take away the heads of the leader."""
नकुम्भकर्णेन्द्रजितौचराजंस्तथामहापार्श्वमहोदरौवा ।निकुम्भकुम्भौचतथाऽतिकायःस्थातुंनशक्तायुधिराघवस्य ।।6.14.5।।,"""O King It will not be possible for either Kumbhakarna or Indrajith so also for Mahaparsva not even Mahodara, so also for Nikumbha or Kumbha and Athikaya to face Rama in combat."""
जीवंस्तुरामस्यनमोक्ष्यसेत्वंगुप्तस्सवित्राप्यथवामरुद्भि: ।नवासवस्याङ्कगतोनमृत्योर्नभोनपाताळमनुप्रविष्टः ।।6.14.6।।,"""Rama's arrows will not leave you with life even if you are guarded by Sun or wind god, not even if you sit on the lap of Indra or death god or even if you enter the sky or under water."""
निशम्यवाक्यंतुविभीषणस्यततःप्रहस्तोवचनंबभाषे ।ननोभयंविद्मनदैवतेभ्योनदानवेभ्योऽप्यथवाकुतश्चित् ।।6.14.7।।,"After hearing the words said by Vibheeshana, Prahastha spoke these words, we do not know the fear of gods or Rakshasas or anyone."
नयक्षगन्धर्वमहोरगेभ्योभयंनसंख्येपतगोरगेभ्यः ।कथंनुरामाद्भविताभयंनोनरेन्द्रपुत्रात्समरेकदाचित् ।।6.14.8।।,"""We are not afraid of Yakshas, Gandharvas, or even Nagas. We have no fear of birds or reptiles. What fear can we have of the king's son, Rama?"""
प्रहस्तवाक्यंत्वहितंनिशम्यविभीषणोराजहितानुकाङ्क्षी ।ततोमहार्थंवचनंबभाषेधर्मार्थकामेषुनिविष्टबुद्धि:।। 6.14.9।।,"Then Vibheeshana, wishing the welfare of the king, intent upon Dharma, artha and kama, thinking rightly and deeply, spoke these words on hearing Prahastha's words that were not good."
प्रहस्त: राजाचमहोदरश्चत्वंकुम्भकर्णश्चयथाऽर्थजातम् ।ब्रवीतरामंप्रतितन्नशक्यंयथागतिस्स्वर्गमधर्मबुद्धेः ।।6.14.10।।,"""That which you intend to accomplish against Rama is not possible either for you or the king and even for Kumbhakarna and Mahodara, just as heaven is not obtained by the unrighteous people,"" said Vibheeshana."
वधस्तुरामस्यमयात्वयाचप्रहस्तसर्वैरपिराक्षसैर्वा ।कथंभवेदर्थविशारदस्यमहार्णवंतर्तुमिवाप्लवस्य ।।6.14.11।।,"""Prahastha How can you or me or all Rakshasas kill Rama who is knowledgeable of everything, just as one who is not swimming can cross the great ocean."""
धर्मप्रधानस्यमहारथस्यइक्ष्वाकुवंशप्रभवस्यराज्ञः ।पुरोस्यदेवाश्चतथाविधस्यकृत्येषुशक्तस्यभवन्तिमूढा ।।6.14.12।।,"""One to whom righteousness is foremost, who is capable of fighting with eleven thousand warriors as charioteer, (like Dasaratha) who is a glorious scion of Ikshvaku dynasty, who is highly capable in war, in front of whom even gods got bewildered earlier. What can be done by you?"""
तीक्ष्णानतायत्तवकङ्कपत्रादुरासदाराघवविप्रमुक्ताः ।भित्वाशरीरंप्रविशन्तिबाणाःप्रहस्ततेनैवविकत्थसेत्वम् ।।6.14.13।।,"""Prahastha Sharp arrows of Rama fixed with feathers of Kanka birds are dangerous arrows. They will tear your body and penetrate. What are you boasting yourself?"""
भित्त्वानतावत्प्रविशन्तिकायंप्राणान्तिकास्तेऽशनितुल्यवेगाः ।शिताश्शराराघवविप्रमुक्ताःप्रहस्ततेनैवविकत्थसेत्वम् ।।6.14.14।।,"""Prahastha Before the lifethreatening sharp arrows which have the speed of a meteor released by Rama penetrate and tear your body, why are you boasting yourself?"""
नरावणोनातिबलस्त्रिशीर्षोनकुम्भकर्णोऽस्यसुतोनिकुम्भः ।नचेन्द्रजिद्दाशरधिंप्रसोढुंत्वंवारणेशक्रसमंसमर्थ:।। 6.14.15।।,"""Either Ravana or exceptionally strong Trisirsha, or even Nikumbha son of Kumbahakarna, or Indrajith are not capable of opposing Rama who is equal to Indra in war. How can you?"""
देवान्तकोवापिनरान्तकोवातथातिकायोऽतिरथोमहात्मा ।आकम्पनश्चाद्रिसमानसारःस्थातुंनशक्तायुधिराघवस्य ।।6.14.16।।,"""Either by Devanthaka or Naranthaka, in the same way the great soul Athiratha or Akampana, who is of mountainlike size, will not be able to stand against Raghava in war."""
अयंचराजाव्यसनाभिभूतोमित्रैरमित्रप्रतिमैर्भवद्भि: ।अन्वास्यतेराक्षसनाशनार्थेतीक्ष्णःप्रकृत्याह्यसीक्षयकारी ।।6.14.17।।,"""This king who is by nature violent and acts without thinking about being an addict to seven vices, is destroying Rakshasas. You are also attending to him calling yourself as friends but like enemies."""
