content,explanation
त्वया तस्मै वरो दत्त: प्रीतेन भगवन्पुरा।मानयन्तश्च तं नित्यं सर्वं तस्य क्षमामहे।।1.15.7।।,"Pleased with his penance, Lord, you had granted him a boon. By honour that boon and daily endure all his cruelty."
उद्वेजयति लोकान्स्तीनुच्छ्रितान्द्वेष्टि दुर्मति:।शक्रं त्रिदशराजानं प्रधर्षयितुमिच्छति।।1.15.8।।,"The evilminded Ravana is inflicting pains on the three worlds. He hates the guardians of the earth and intends to assault Indra, lord of the celestials."
ऋषीन्यक्षान्सगन्धर्वानसुरान्ब्राह्मणांस्तथा।अतिक्रामति दुर्धर्षो वरदानेन मोहित:।।1.15.9।।,"  Because of your boon he has become unassailable and puffed with pride deties sages, yakshas, gandharvas, demons and brahmins."
नैनं सूर्य: प्रतपति पार्श्वे वाति न मारुत:।चलोर्मिमाली तं दृष्ट्वा समुद्रोऽपि न कम्पते।।1.15.10।।,The Sun does not scorch him  and the wind does not blow by him. Even the ocean with its incessantly moving waves becomes still in his presence. 
तन्महन्नो भयं तस्माद्राक्षसाद्घोरदर्शनात्।वधार्थं तस्य भगवन्नुपायं कर्तुमर्हसि।।1.15.11।।,"  His dreamful appearance of that rakshasa strikes terror into us. O Lord do find some means to kill him""."
एवमुक्तस्सुरैस्सर्वैश्चिन्तयित्वा ततोऽब्रवीत्।हन्तायं विदितस्तस्य वधोपायो दुरात्मन:।।1.15.12।।,"After listening to the words of the devatas and reflecting over the matter, Brahma said,    ""Oh, the means of destruction of that wicked (rakshasa) has struck my mind"". "
तेन गन्धर्वयक्षाणां देवदानवरक्षसाम्।अवध्योऽस्मीति वागुक्ता तथेत्युक्तं च तन्मया।।1.15.13।।,"When he asked gandharvas, yakshas, gods, demons or rakshasas should never be able to kill him, I said, ""So be it""."
नाकीर्तयदवज्ञानात्तद्रक्षो मानुषान् प्रति।तस्मात्स मानुषाद्वध्यो मृत्युर्नान्योऽस्य विद्यते।।1.15.14।।,"   ""The rakshasa did not include man monkey and bear because of his disdain for men. As such he is fit to be destroyed by a man and not by any other means""."
एतच्छ्रुत्वा प्रियं वाक्यं ब्रह्मणा समुदाहृतम्।सर्वे महर्षयो देवाः प्रहृष्टास्तेऽभवंस्तदा।।1.15.15।।," Having heard these pleasing words uttered by Brahma, all the devatas and maharshis were overwhelmed with joy."
एतस्मिन्नन्तरे विष्णुरुपयातो महाद्युति:।शङ्खचक्रगदापाणि: पीतवासा जगत्पति:।।1.15.16।। ," At this juncture Visnu the lord of the world, highly effulgent and bearing conch, discus and mace in his hands and in yellow apparel arrived."
ब्रह्मणा च समागम्य तत्र तस्थौ समाहित:। 1तमब्रुवन्सुरास्सर्वे समभिष्टूय सन्नता:।।1.15.17।।, Lord Visnu stayed there with a composed mind after meeting Brahma Then thus spoke the devatas prostrated before Visnu and paying him homage with hymns.
त्वान्नियोक्ष्यामहे विष्णो लोकानां हितकाम्यया। 1 राज्ञो दशरथस्य त्वमयोध्याधिपते: प्रभो:।।1.15.18। धर्मज्ञस्य वदान्यस्य महर्षिसमतेजस: । 18तस्य भार्यासु तिसृषु ह्रीश्रीकीर्त्युपमासु च।।1.15.19।।विष्णो पुत्रत्वमागच्छ कृत्वाऽऽत्मानं चतुर्विधम्। 1,"  ""O Visnu we pray for the welfare of all the worlds. The sovereign of Ayodhya, king Dasaratha is a righteous, virtuous and  generous king equal with rishis in lusture. Pray form into four and incarnate in the of four sons of his three wives, resembling hri (modesty), shree (auspiciousness), kirti (fame)."
तत्र त्वं मानुषो भूत्वा प्रवृद्धं लोककण्टकम्।अवध्यं दैवतैर्विष्णो समरे जहि रावणम्।।1.15.20।।,"""O Visnu assuring human form, kill Ravana in the battle. He has become a source of torment to the worlds and is invincible by gods."
स हि देवांश्च गन्धर्वान्सिद्धांश्च मुनिसत्तमान्।राक्षसो रावणो मूर्खो वीर्योत्सेकेन बाधते।।1.15.21।।," ""That stupid rakshasa, Ravana, with his haughty prowess, is terrorising the gods, gandharvas, siddhas and great rishis."
ऋषयश्च ततस्तेन गन्धर्वाप्सरसस्तथा।क्रीडन्तो नन्दनवने क्रूरेण किल हिंसिता:।।1.15.22।।," It is reported that a cruel rakshasa with his haughty prowess has tortured rishis, gandharvas and apsaras sporting in Nandana groves."
वधार्थं वयमायातास्तस्य वै मुनिभिस्सह।सिद्धगन्धर्वयक्षाश्च ततस्त्वां शरणं गता:।।1.15.23।।," We siddhas, gandharvas and yakshas along with ascetics, have hence come here to devise ways of his death. We take refuge in you."
त्वं गति: परमा देव सर्वेषां न: परन्तप:।वधाय देवशत्रूणां नृणां लोके मन: कुरु।।1.15.24।।,"O tormentor of enemies, O Visnu, you are the supreme, refuge for all of us. Resolve to be born in the world of men for the destruction of enemies of the gods (rakshasas)""."
एवमुक्तस्तु देवेशो विष्णुस्त्रिदशपुङ्गव:।पितामहपुरोगांस्तान्सर्वलोकनमस्कृत:।।1.15.25।।अब्रवीत्त्रिदशान्सर्वान्समेतान्धर्मसंहितान् ।।1.15.26।।,"Visnu, the lord of the celestials, foremost among the gods and bowed by all in the worlds addressed the assembled devatas who were guided by the law of righteousness and were led by the grand sire, Brahma."
भयं त्यजत भद्रं वो हितार्थं युधि रावणम्।सपुत्रपौत्रं सामात्यं समित्रज्ञातिबान्धवम्।।1.15.27।।हत्वा क्रूरं दुरात्मानं देवर्षीणां भयावहम्।दशवर्षसहस्राणि दशवर्षशतानि च।वत्स्यामि मानुषे लोके पालयन्पृथिवीमिमाम्।।1.15.28।।, 
एवं दत्वा वरं देवो देवानां विष्णुरात्मवान्।मानुषे चिन्तयामास जन्मभूमिमथात्मन:।।1.15.29।।," Lord Visnu, supreme soul having given boon to devatas in this manner, reflected as to the place where he should take birth as a man in this world of men."
तत: पद्मपलाशाक्ष: कृत्वाऽऽत्मानं चतुर्विधम्।पितरं रोचयामास तथा दशरथन्नृपम्।।1.15.30।।," Thereafter, the Lord with eyes like the lotus petal was pleased to transform himself into four forms and to choose king Dasaratha as his father."
तदा देवर्षि गन्धर्वास्सरुद्रास्साप्सरोगणा:।स्तुतिभिर्दिव्यरूपाभिस्तुष्टुवुर्मधुसूदनम्।।1.15.31।।,"Then along with gandharvas, groups of apsaras, rishis, rudras and devatas sang in praise of the 'Lord Slayer of Madhu', with hymns of celestial beauty. "
तमुद्धतं रावणमुग्रतेजसंप्रवृद्धदर्पं त्रिदशेश्वरद्विषम्।विरावणं साधुतपस्विकण्टकंतपस्विनामुद्धर तं भयावहम्।।1.15.32।।,"""Therefore, uproot that mighty Ravana possessing frightful prowess, inflamed pride, limitless insolence causing agony to the three worlds, a source of vexation to ascetics and  a dreadful enemy of Indra."
तमेव हत्वा सबलं सबान्धवंविरावणं रावणमग्य्रपौरुषम्।स्वर्लोकमागच्छ गतज्वरश्चिरंसुरेन्द्रगुप्तं गतदोषकल्मषम्।।1.15.33।।,"Kill Ravana, the cause of distress in the worlds, kill his forces and relatives. Them return to heaven  protected by Indra after freeing from distress, faults and sins"".इत्यार्षे श्रीमद्रामायणे वाल्मीकीय आदिकाव्ये बालकाण्डे पञ्चदशस्सर्ग:।।Thus ends the fifteenth sarga of Balakanda of the holy Ramayana the first epic composed by sage Valmiki."
[Devatas urge Visnu to incarnate in human form to destroy Ravana--A celestial being from Prajapatya emerges from the sacrificial fire--gives a vessel containing payasam--his wives partake the payasam and become pregnant.]ततो नारायणो देवो नियुक्तस्सुरसत्तमै:।जानन्नपि सुरानेवं श्लक्ष्णं वचनमब्रवीत्।।1.16.1।।,"Although Omniscient lord Narayana knew the means to be employed, when he was requested by the best of devatas he spoke to them softly:"
उपाय: को वधे तस्य रावणस्य दुरात्मन:।यमहं तं समास्थाय निहन्यामृषिकण्टकम्।।1.16.2।।,"""What strategies should be adopted in the matter of destruction of that evilminded Ravana who is a thorn to the sages?""."
एवमुक्तास्सुरास्सर्वे प्रत्यूचुर्विष्णुमव्ययम्।मानुषीं तनुमास्थाय रावणं जहि संयुगे।।1.16.3।।,"When the devatas were thus addressed by the imperishable Visnu, they replied him saying, ""You may assume the form of a human being and slay Ravana in the battle""."
स हि तेपे तपस्तीव्रं दीर्घकालमरिन्दम  ।येन तुष्टोऽभवद्ब्रह्मा लोककृल्लोकपूर्वज:।।1.16.4।। ,"""O destroyer of foes Lord Brahma was very pleased with Ravana's intense penance over a long time৷৷"
सन्तुष्ट: प्रददौ तस्मै राक्षसाय वरं प्रभु:। 04नानाविधेभ्यो भूतेभ्यो भयं नान्यत्र मानुषात्।।1.16.5।।अवज्ञाता: पुरा तेन वरदाने हि मानवा:। 105,"Pleased, with the rakshasa Brahma granted a boon to the effect that except from men, there was, for him, no fear of death from any other living beings. Ravana ignored men while seeking the boon."
एवं पितामहात्तस्माद्वरं प्राप्य स दर्पित:।।1.16.6।।उत्सादयति लोकान्त्रीन् स्त्रियश्चाप्यपकर्षति ।तस्मात्तस्य वधो दृष्टो मानुषेभ्य: परन्तप।।1.16.7।।,"Having obtained the boon from Brahma, Ravana, greed and arrogant went on bringing  destruction to the three worlds. He carried away women by violence. O destroyer of foes his death is possible by men only."""
इत्येतद्वचनं श्रुत्वा सुराणां विष्णुरात्मवान्।पितरं रोचयामास तदा दशरथं नृपम्।।1.16.8।।,"Having heard the words of devatas, selfpossessed Visnu chose king Dasaratha as his father."
स चाप्यपुत्रो नृपतिस्तस्मिन्काले महाद्युति:।अयजत्पुत्रियामिष्टिं पुत्रेप्सुररिसूदन:।।1.16.9।।,"At that time, the brilliant king (Dasaratha), destroyer of enemies, who had no sons was performing a sacrifice for sons. "
स कृत्वा निश्चयं विष्णुरामन्त्र्य च पितामहम्।अन्तर्धानं गतो देवै: पूज्यमानो महर्षिभि:।।1.16.10।।, After Visnu had decided (to incarnate) and he was worshipped by devatas and maharshis he disappeared bidding farewell to Brahma. 
तो वै यजमानस्य पावकादतुलप्रभम्।प्रादुर्भूतं महद्भूतं महावीर्यं महाबलम्।।1.16.11।। कृष्णं रक्ताम्बरधरं रक्तास्यं दुन्दुभिस्वनम्।स्निग्धहर्यक्षतनुजश्मश्रुप्रवरमूर्धजम्।।1.16.12।।शुभलक्षणसम्पन्नं दिव्याभरणभूषितम्।शैलशृङ्गसमुत्सेथं दृप्तशार्दूलविक्रमम्।।1.16.13।।दिवाकरसमाकारं दीप्तानलशिखोपमम्।तप्तजाम्बूनदमयीं राजतान्तपरिच्छदाम्।।1.16.14।।दिव्यपायससम्पूर्णां पात्रीं पत्नीमिव प्रियाम्।प्रगृह्य विपुलां दोर्भ्यां स्वयं मायामयीमिव।।1.16.15।।,"During the sacrifice, there emerged from the sacrificial fire a mighty being with unmatched splendour, his prowess and strength. He wore a black and crimson garment. He had a red face. His voice was similar to the sounds of a drum. He had whiskers of soft and shining tawny hair resembling the mane of a lion He had fine hair on his head. He was endowed with auspicious signs and adorned with splendid divine ornaments. His height resembled a mountain peak. He walked with the strides of a ferocious tiger. Similar to the Sun in radiance, he looked like the crest of a blazing fire. This divine being held like his beloved wife both hands, a large vessel made of gold purified, in fire, covered with a silver lid and filled with payasam (a preparation of rice in milk and sugar). It looked as though it was created  by magic. "
समवेक्ष्याब्रवीद्वाक्यमिदं दशरथं नृपम्।प्राजापत्यं नरं विद्धि मामिहाभ्यागतं नृप।।1.16.16।।,"Having seen king Dasaratha, he said, ""O King you know I have been sent by Prjapati (Brahma), and I am here""."
तत: परं तदा राजा प्रत्युवाच कृताञ्जलि:।भगवन् स्वागतं तेऽस्तु किमहं करवाणि ते।।1.16.17।।,"With folded palms the king replied, ""O revered lord. Welcome to you. What can I do for you?""."
अथो पुनरिदं वाक्यं प्राजापत्यो नरोऽब्रवीत्।राजन्नर्चयता देवानद्य प्राप्तमिदं त्वया।।1.16.18।।," Thereafter the one who came from Prajapati answered, ""O King you have obtained this payasam today in return for the worship offered to the devatas""."
इदं तु नृपशार्दूल पायसं देवनिर्मितम्।प्रजाकरं गृहाण त्वं धन्यमारोग्यवर्धनम्।।1.16.19।।,"""O Lion among kings, receive this payasam prepared by gods, conferring progeny, bestowing affluence and improving health. "
भार्याणामनुरूपाणामश्नीतेति प्रयच्छ वै।तासु त्वं प्राप्स्यसे पुत्रान्यदर्थं यजसे नृप।।1.16.20।।,"O King you are performing this sacrifice for the sake of sons. Give this to your  worthy consorts to consume it. They will bear you sons"". "
तथेति नृपति: प्रीतश्शिरसा प्रतिगृह्यताम्।पात्रीं देवान्नसम्पूर्णां देवदत्तां हिरण्मयीम्।।1.16.21।। ,Dasaratha was pleased to receive respectfully the golden vessel filled with the payasam  prepared and bestowed by devatas. 
अभिवाद्य च तद्भूतमद्भुतं प्रियदर्शनम्।मुदा परमया युक्तश्चकाराभिप्रदक्षिणम्।।1.16.22।।,"Overwhelmed with great joy, he, walked around that wonderful being of pleasant  countenance again and again and saluated him respectfully."
ततो दशरथ: प्राप्य पायसं देवनिर्मितम्।बभूव परमप्रीत: प्राप्य वित्तमिवाधन:।।1.16.23।। ,Dasaratha who received the payasam prepared by devatas was highly pleased like a poor man who received wealth.
ततस्तदद्भुतप्रख्यं भूतं परमभास्वरम्।संवर्तयित्वा तत्कर्म तत्रैवान्तरधीयत।।1.16.24।।,Then that effulgent figure of wonderful form having given the bowl of payasam vanished from there.
हर्षरश्मिभिरुद्योतं तस्यान्त:पुरमाबभौ।शारदस्याभिरामस्य चन्द्रस्येव नभोंऽशुभि:।।1.16.25।।,"The inner apartment, brightened with rays of happiness, shone like the autumnal sky in the glow of the moon."
सोऽन्त:पुरं प्रविश्यैव कौसल्यामिदमब्रवीत्।पायसं प्रतिगृह्णीष्व पुत्रीयं त्विदमात्मन:।।1.16.26।।,"He entered the inner apartment and addressing queen Kausalya said, ""Receive this payasam which has the power to give you sons""."
कौसल्यायै नरपति: पायसार्धं ददौ तदा।अर्धादर्धं ददौ चापि सुमित्रायै नराधिप:।।1.16.27।।कैकेय्यै चावशिष्टार्धं ददौ पुत्रार्थकारणात्। प्रददौ चावशिष्टार्धं पायसस्यामृतोपमम्।।1.16.28।। अनुचिन्त्य सुमित्रायै पुनरेव महीपति:।एवं तासां ददौ राजा भार्याणां पायसं पृथक् ।।1.16.29।।,"Then Dasaratha gave half the portion of payasam to Kausalya, half of the remaining half to Sumitra, half of the remaining portion (oneeighth of original) to Kaikeyi for the sake of a son. On further thinking, he gave the remaining oneeighth portion to Sumitra. In this manner the king divided and distributed the payasam among his wives separately."
तास्त्वेतत्पायसं प्राप्य नरेन्द्रस्योत्तमास्स्त्रय:।सम्मानं मेनिरे सर्वां: प्रहर्षोदितचेतस:।।1.16.30।।,The virtuous wives of the king were exceedingly delighted and felt honoured after receiving the payasam .
ततस्तु ता: प्राश्य तदुत्तमास्त्रियो महीपतेरुत्तमपायसं पृथक्।हुताशनादित्यसमानतेजसोऽचिरेण गर्भान्प्रतिपेदिरे तदा।।1.16.31।।,"Then the excellent consorts of the king who glowed like fire and the Sun, having consumed the choicest payasam, became pregnant in a short time."
ततस्तु राजा प्रसमीक्ष्य ता: स्त्रिय:प्ररूढगर्भा: प्रतिलब्धमानस:।बभूव हृष्टस्त्रिदिवे यथा हरि:सुरेन्द्रसिद्धर्षिगणाभिपूजित:।।1.16.32।।,"The king now regained his composure of mind on seeing his pregnant wives. He looked delighted like Visnu worshipped by Indra, and hosts of siddhas and rishis.इत्यार्षे श्रीमद्रामायणे वाल्मीकीय आदिकाव्ये बालकाण्डे षोडशस्सर्ग:।।Thus ends the sixteenth sarga of Balakanda of the holy Ramayana the first epic composed by sage Valmiki."
"[ At the instance of Brahma, devas procreate different forms of monkey chiefs and bears.]पुत्रत्वं तु गते विष्णौ राज्ञस्तस्य सुमहात्मन:।उवाच देवतास्सर्वास्स्वयम्भूर्भगवानिदम्।।1.17.1।।","When Visnu had decided to be born as the son of that great king (Dasaratha), the selfborn Lord (Brahma), addressed all devatas :"
सत्यसन्धस्य वीरस्य सर्वेषान्नो हितैषिण:।विष्णोस्सहायान्बलिनस्सृजध्वं कामरूपिण:।।1.17.2।।,"Create strong and powerful beings capable of assuming forms at free will to extend support to Visnu who is  true to his word, heroic and benevolent."
मायाविदश्च शूरांश्च वायुवेगसमाञ्जवे।नयज्ञान्बुद्धिसम्पन्नान्विष्णुतुल्यपराक्रमान्।।1.17.3।।असंहार्यानुपायज्ञान् दिव्यसंहननान्वितान्।सर्वास्त्रगुणसम्पन्नानमृतप्राशनानिव।।1.17.4।।अप्सरस्सु च मुख्यासु गन्धर्वाणां तनूषु च ।सृजध्वं हरिरूपेण पुत्रांस्तुल्यपराक्रमान्।।1.17.5।।,"Incarnate as monkeys in the womb of  chiefs of apsarasas and gandharvas. Create sons who have the knowledge of deceitful tricks, who are brave, who match wind in speed, who are endowed with intellect and statecraft, who are determined, who are  knowledgeable in various means of achieving victory, who are supernatural  bodies, who possess capability of employing and resisting weapons, who resemble those who subsist on amrita (immortals) and are equal (to Visnu) in prowess."
पूर्वमेव मया सृष्टो जाम्बवानृक्षपुङ्गव:।जृम्भमाणस्य सहसा मम वक्त्रादजायत।।1.17.6।।,"Earlier Jambavan, the foremost among bears was suddenly emerged out of my face while I was yawning. "
ते तथोक्ता भगवता तत्प्रतिश्रुत्य शासनम्।जनयामासुरेवं ते पुत्रान्वानररूपिण:।।1.17.7।।,"Instructed by Brahma in that manner, all of them gave birth to sons in the form of monkeys.  "
ऋषयश्च महात्मानस्सिद्धविद्याधरोरगा:।चारणाश्च सुतान्वीरान्ससृजुर्वनचारिण:।।1.17.8।।,"Distinguished rishis, siddhas, vidhyadharas, uragas, charanas procreated (in the form of monkeys) heroic sons who became forestdwellers."
वानरेन्द्रं महेन्द्राभमिन्द्रो वालिनमूर्जितम्।सुग्रीवं जनयामास तपनस्तपतां वर:।।1.17.9।।,"Indra gave birth to Vali, chief of monkeys resembling Mahendra mountain and having a mighty body. Sun, great among those producing heat, begot Sugriva."
बृहस्पतिस्त्वजनयत्तारं नाम महाहरिम्।सर्ववानरमुख्यानां बुद्धिमन्तमनुत्तमम्।।1.17.10।। ,Brihaspati begot the intelligent monkey Tara who  had none to surpass him among the monkey chiefs.
धनदस्य सुतश्श्रीमान् वानरो गन्धमादन:।विश्वकर्मात्वजनयन्नलं नाम महाहरिम्।।1.17.11।।,Kubera begot glorious Gandhamadana and Viswakarma begot a great monkey Nala. 
पावकस्य सुतश्श्रीमान् नीलोऽग्निसदृशप्रभ:।तेजसा यशसा वीर्यादत्यरिच्यत वानरान्।।1.17.12।।,"Neela, the prosperous son of Agni the firegod who equalled him in glow surpassed other monkeys in energy, renown and prowess."
रूपद्रविणसम्पन्नावश्विनौ रूपसम्मतौ।मैन्दं च द्विविदं चैव जनयामासतुस्स्वयम्।।1.17.13।।,"Aswini devatas, endowed with wealth and beauty, procreated Mainda and Dwivida who were highly esteemed for their beauty."
वरुणो जनयामास सुषेणं वानरर्षभम्।शरभं जनयामास पर्जन्यस्तु महाबलम्।।1.17.14।।,"Varuna begot the monkey warrior Sushena and Parjanya, Sarabha of great strength."
मारुतस्यात्मजश्श्रीमान्हनुमान्नाम वीर्यवान् ।वज्रसंहननोपेतो वैनतेयसमो जवे।।1.17.15।।,"Vayu, the windgod, begot a son named Hanuman, mighty and graceful, having a body as hard as a diamond and speed equal to Garuda's."
ते सृष्टा बहुसाहस्रा दशग्रीववधे रता:।अप्रमेयबला वीरा विक्रान्ता: कामरूपिण:।।1.17.16।।,Thousands of warriors possessing immeasurable strength and courage and capable of assuming any form at will were created to kill Ravana.
मेरुमन्दरसङ्काशा वपुष्मन्तो महाबला:।ऋक्षवानरगोपुच्छा: क्षिप्रमेवाभिजज्ञिरे।।1.17.17।।,"Endowed with bodies similar to the Meru and Mandara mountains and having  great strength, bears, monkeys, monkeys with cowtails quickly came into being."
यस्य देवस्य यद्रूपं वेषो यश्च पराक्रम:।अजायत समस्तेन तस्य तस्य सुत: पृथक्।।1.17.18।।,"The sons of devatas retained characteristics like beauty, form and prowess of their procreator (gods)."
गोलाङ्गूलीषु चोत्पन्ना: केचित्सम्मतविक्रमा:।ऋक्षीषु च तथा जाता वानरा: किन्नरीषु च।।1.17.19।।,"Some monkeys with acknowledged, valour were born to female monkeys with tails         Similarly some other monkeys were born to female bears and female kinnaras."
देवा महर्षिगन्धर्वास्तार्क्ष्या यक्षा यशस्विन:।नागा: किम्पुरुषाश्चैव सिद्धविद्याधरोरगा:।।1.17.20।। बहवो जनयामासुर्हृष्टास्तत्र सहस्रश:।वानरान्सुमहाकायान्सर्वान्वै वनचारिण:।।1.17.21।।अप्सरस्सु च मुख्यासु तथा विद्याधरीषु च।नागकन्यासु च तथा गन्धर्वीणां तनूषु च ।।1.17.22।।," The devatas, rishis, gandharvas, garudas, yakshas, kimpurushas, siddhas, vidyadharas, uragas and many others were immensely pleased. Thousands of gigantic monkeys wandering in forests were procreated from principal apsarasas  vidhyadaris, nagas, and  gandharvas. "
कामरूपबलोपेता यथाकामं विचारिण:।सिंहशार्दूलसदृशा दर्पेण च बलेन च।।1.17.23।।,They were endowed with the powers to assume any form at will. They possessed enormous strength and power to freely wander in forests. They were like lions and tigers in pride and prowess. 
शिलाप्रहरणास्सर्वे सर्वे पादपयोधिन:।।1.17.24।।नखदंष्ट्रायुधास्सर्वे सर्वे सर्वास्त्रकोविदा:। ," They all could strike with rocks, use nails and teeth and trees as weapons. They were skilled in the use of all kinds of weapons. "
विचालयेयुश्शैलेन्द्रान्भेदयेयुस्स्थिरान्द्रुमान्।क्षोभयेयुश्च वेगेन समुद्रं सरितां पतिम्।।1.17.25।।,"They could shake mountains and uproot deeprooted trees. With their speed they could cause disturbance to Samudra, the lord of the rivers."
दारयेयु: क्षितिं पद्भ्यामाप्लवेयुर्महार्णवम्।नभ:स्थलम् विशेयुश्च गृह्णीयुरपि तोयदान्।।1.17.26।।,"They could cause cleavage to this earth with their feet, cross the mighty ocean with one leap and enter the sky and even seize the clouds."
गृह्णीयुरपि मातङ्गान्मत्तान्प्रव्रजतो वने।नर्दमानाश्च नादेन पातयेयुर्विहङ्गमान्।।1.17.27।।, They could capture wild elephants sojourning in the forest and make the flying birds drop down screaming.
ईदृशानां प्रसूतानि हरीणां कामरूपिणाम्।शतं शतसहस्राणि यूथपानां महात्मनाम्।।1.17.28।।,"A crore of monkeys capable of assuming any form at will, great monkeys and commanders of monkey forces were created. "
ते प्रधानेषु यूथेषु हरीणां हरियूथपा:।बभूवुर्यूथपश्रेष्ठा वीरांश्चाजनयन् हरीन्।।1.17.29।।,Those monkey commanders created heroic monkeys among the chief monkey clans who later proved the best among clanleaders.
अन्ये ऋक्षवत: प्रस्थानवतस्थु स्सहस्रश:।अन्ये नानाविधान्शैलान्भेजिरे काननानि च।।1.17.30।। ,Thousands of monkeys dwelt on the plateaus on the top of mountains abounding in bears. Some others inhabited various hills and forests.
सूर्यपुत्रं च सुग्रीवं शक्रपुत्रं च वालिनम्।भ्रातरावुपतस्थुस्ते सर्व एव हरीश्वरा:।।1.17.31।।नलं नीलं हनूमन्तमन्यांश्च हरियूथपान्। 3,"All those leaders, Nala, Neela, Hanuman and others dwelt near those two brothers Sugriva, the offspring of Surya and Vali, the son of Indra."
ते तार्क्ष्यबलसम्पन्नास्सर्वे युद्धविशारदा:।विचरन्तोऽर्दयन्दर्पात्सिंहव्याघ्रमहोरगान्।।1.17.32।।,"Endowed with the might of Garuda and wellversed in warfare, all of them  moving around tormented ferouious lions, tigers and mighty serpents .  "
तांश्च सर्वान्महाबाहुर्वाली विपुलविक्रम:।जुगोप भुजवीर्येण ऋक्षगोपुच्छवानरान्।।1.17.33।।," Mighty armed leader Vali endowed  with immense prowess  protected, with his strong arms all those bears, gopuchhas(cowtailed) and monkeys."
तैरियं पृथिवी शूरैस्सपर्वतवनार्णवा।कीर्णा विविधसंस्थानैर्नानाव्यञ्जनलक्षणै:।।1.17.34।।,"Born in many forms  wih various characteristics (relating to the body and tribe), they pervaded this earth with its mountains, forests and seas."
तैर्मेघबृन्दाचलकूटकल्पै:महाबलैर्वानरयूथपालै:।बभूव भूर्भीमशरीररूपैस्समावृता रामसहायहेतो:।।1.17.35।।,"In order to assist Rama, this earth was filled with commanders of those who led the monkey forces resembling masses of clouds and mountains. They loan endowed with immense strength and fearful forms and countenances.इत्यार्षे श्रीमद्रामायणे वाल्मीकीय आदिकाव्ये बालकाण्डे सप्तदशस्सर्ग:।।Thus ends the seventeenth sarga of Balakanda of the holy Ramayana the first epic composed by sage Valmiki."
"[Dasaratha sends Rsyasringa and the kings and to their respective places -- returns to Ayodhya with his wives--birth of Rama, Lakshmana, Bharata and Satrughna -- purificatory and naming rites -- description of their virtues and characteritics --  Viswamitra comes to meet Dasaratha]निर्वृत्ते तु क्रतौ तस्मिन्हयमेधे महात्मन:।प्रतिगृह्य सुरा भागान्प्रतिजग्मुर्यथागतम्।।1.18.1।।","Completed by the magnanimous king (Dasaratha). The aswamedha and putreshti sacrifices, the devatas received their share of havis and returned to their respective  abodes."
समाप्तदीक्षानियम: पत्नीगणसमन्वित:।प्रविवेश पुरीं राजा सभृत्यबलवाहन:।।1.18.2।।,"Having completed the prescribed vows (in respect of aswamedha), king Dasaratha together with his queens returned to the city of Ayodhya accompanied by his attendants, army and chariots."
यथार्हं पूजितास्तेन राज्ञा वै पृथिवीश्वरा:।मुदिता: प्रययुर्देशान्प्रणम्य मुनिपुङ्गवम्।।1.18.3।।,"Having been honoured by the king (Dasaratha) in a be fitting manner, the highly pleased lords of the earth (kings) made obeisance to the best of sages (Vasishta) and returned to their own countries."
श्रीमतां गच्छतां तेषां स्वपुराणि पुरात्तत:।बलानि राज्ञां शुभ्राणि प्रहृष्टानि चकाशिरे।।1.18.4।।,"When the army of the kings left the city (Ayodhya) for their own, the armed forces shone bright and cheerfl."
गतेषु पृथिवीशेषु राजा दशरथस्तदा।प्रविवेश पुरीं श्रीमान् पुरस्कृत्य द्विजोत्तमान्।।1.18.5।।,"After the departure of the rulers, the exalted king Dasaratha preceded by the foremost of brahmins entered the city (of Ayodhya)."
शान्तया प्रययौ सार्धमृश्यशृङ्गस्सुपूजित:।अन्वीयमानो राज्ञाऽथ सानुयात्रेण धीमता।।1.18.6।।,"Having been duly honoured by king Dasaratha, sage Rsyasringa with his wife Santa  accompanied by the wise king Romapada and his followers set out for his country."
एवं विसृज्य तान्सर्वान्राजा सम्पूर्णमानस:।उवास सुखितस्तत्र पुत्रोत्पत्तिं विचिन्तयन्।।1.18.7।। ,"When they (guests) all departed in this manner, Dasaratha with his desire fulfilled, his thought centred on begetting sons lived happily."
ततो यज्ञे समाप्ते तु ऋतूनां षट्समत्ययु:। ततश्च द्वादशे मासे चैत्रे नावमिके तिथौ।।1.18.8।। नक्षत्रेऽदितिदैवत्ये स्वोच्चसंस्थेषु  पञ्चसु। ग्रहेषु कर्कटे लग्ने वाक्पताविन्दुना सह।।1.18.9।। प्रोद्यमाने जगन्नाथं सर्वलोकनमस्कृतम्। कौसल्याऽजनयद्रामं सर्वलक्षणसंयुतम्।।1.18.10।। विष्णोरर्धं महाभागं पुत्रमैक्ष्वाकुवर्धनम्। ,"Six seasons (one year) passed after the completion of the sacrifice. In the twelfth month of Chaitra on the ninth day (of the bright fortnight), with Aditi as presiding deity when the star Punarvasu was in the ascendent and the five planets Sun, Mars, Saturn, Jupiter and Venus, were exalted in their own house in karkata lagna, when Brihaspati was in conjunction with the Moon, Kausalya gave birth to a son: a facet of Visnu, Lord of the entire universe who received obeisance from all the worlds and was adorned with all auspicious signs, the venerable one  to perpetuate the Ikshvaku race."
कौसल्या शुशुभे तेन पुत्रेणामिततेजसा।।1.18.11।।यथा वरेण देवानामदितिर्वज्रपाणिना। ,"Kausalya glowed with the undiminished lustre of her son, just as Aditi with  her son Indra, the foremost among the gods and  the wielder of thunder."
